recorded_utc,recorded_wib,timestamp_source,event_date,source,url,event_id,event_label,event_text,event_code,event_root_code,actor1,actor2,country,goldstein_scale,num_mentions,num_sources,num_articles,avg_tone,dedup_key,news_id
2025-10-26 13:15:00+00:00,2025-10-26 13:15:00+00:00,DATEADDED_UTC,2025-10-26,english.news.cn,https://english.news.cn/20251026/bceb9b988a4f448f9c476d3beb7b0d8b/c.html,1270759860,KHARTOUM 173 SUDANESE,actor1 KHARTOUM actor2 SUDANESE event_code 173 event_root_code 17 country SU,173,17,KHARTOUM,SUDANESE,SU,-5.0,16,1,16,-5.06329113924051,1270759860,1270759860
2025-10-26 14:30:00+00:00,2025-10-26 14:30:00+00:00,DATEADDED_UTC,2025-10-26,colombogazette.com,http://colombogazette.com/2025/10/26/one-more-killing-and-where-is-the-nation-heading,1270766591,RULER 120,actor1 RULER actor2 event_code 120 event_root_code 12 country CE,120,12,RULER,,CE,-4.0,6,1,6,-3.59231411862991,1270766591,1270766591
2025-10-26 18:30:00+00:00,2025-10-26 18:30:00+00:00,DATEADDED_UTC,2025-10-26,webpronews.com,https://www.webpronews.com/myanmar-military-raids-kk-park-cybercrime-hub-detains-2000/,1270791121,MYANMAR 170 SOUTHEAST ASIA,actor1 MYANMAR actor2 SOUTHEAST ASIA event_code 170 event_root_code 17 country CH,170,17,MYANMAR,SOUTHEAST ASIA,CH,-7.0,10,1,10,-12.6394052044609,1270791121,1270791121
2025-10-26 19:15:00+00:00,2025-10-26 19:15:00+00:00,DATEADDED_UTC,2025-10-26,weeklyblitz.net,https://weeklyblitz.net/2025/10/27/how-starmers-deregulation-agenda-betrays-britains-working-class/,1270794959,ADVOCATE 111 BRITON,actor1 ADVOCATE actor2 BRITON event_code 111 event_root_code 11 country UK,111,11,ADVOCATE,BRITON,UK,-2.0,10,1,10,-0.83125519534498,1270794959,1270794959
2025-10-26 19:30:00+00:00,2025-10-26 19:30:00+00:00,DATEADDED_UTC,2025-10-26,yahoo.com,https://www.yahoo.com/news/articles/worst-british-military-aircraft-ever-190143849.html,1270795948,190 NAVY,actor1 actor2 NAVY event_code 190 event_root_code 19 country UK,190,19,,NAVY,UK,-10.0,10,1,10,-5.33391153512576,1270795948,1270795948
2025-10-26 22:00:00+00:00,2025-10-26 22:00:00+00:00,DATEADDED_UTC,2025-10-26,yahoo.com,https://www.yahoo.com/news/articles/westerly-motorcyclist-killed-connecticut-crash-205548602.html,1270807896,CONNECTICUT 190 WATERFORD,actor1 CONNECTICUT actor2 WATERFORD event_code 190 event_root_code 19 country US,190,19,CONNECTICUT,WATERFORD,US,-10.0,10,1,10,-2.76243093922652,1270807896,1270807896
2025-10-26 22:15:00+00:00,2025-10-26 22:15:00+00:00,DATEADDED_UTC,2025-10-26,kyma.com,https://kyma.com/decision-2024/national-politics/2025/10/26/house-minority-leader-on-government-shutdown-healthcare-premiums-and-mandami-endorsement/,1270808600,CIVIL SERVANT 110 EMPLOYEE,actor1 CIVIL SERVANT actor2 EMPLOYEE event_code 110 event_root_code 11 country US,110,11,CIVIL SERVANT,EMPLOYEE,US,-2.0,5,1,5,1.96629213483146,1270808600,1270808600
2025-10-26 23:00:00+00:00,2025-10-26 23:00:00+00:00,DATEADDED_UTC,2025-10-26,oregonlive.com,https://www.oregonlive.com/news/2025/10/portland-fire-investigate-possible-arson-after-fire-damages-portland-city-councilors-home-car-and-carport.html,1270811643,FIREFIGHTER 190 PORTLAND,actor1 FIREFIGHTER actor2 PORTLAND event_code 190 event_root_code 19 country,190,19,FIREFIGHTER,PORTLAND,,-10.0,10,1,10,-2.79503105590062,1270811643,1270811643
2025-10-27 00:00:00+00:00,2025-10-27 00:00:00+00:00,DATEADDED_UTC,2025-10-27,guampdn.com,https://www.guampdn.com/news/national/sudans-rsf-claims-control-of-last-army-stronghold-in-darfur/article_c756c652-72cc-5ad2-ab13-45a315be1917.html,1270815922,SUDAN 194 ARMY,actor1 SUDAN actor2 ARMY event_code 194 event_root_code 19 country SU,194,19,SUDAN,ARMY,SU,-10.0,12,2,12,-3.45285524568393,1270815922,1270815922
2025-10-27 00:15:00+00:00,2025-10-27 00:15:00+00:00,DATEADDED_UTC,2025-10-27,lbc.co.uk,https://www.lbc.co.uk/article/nato-closes-vilnius-airport-belarus-5HjdFtf_2/,1270817174,PRESIDENT 111,actor1 PRESIDENT actor2 event_code 111 event_root_code 11 country RS,111,11,PRESIDENT,,RS,-2.0,10,1,10,-3.40501792114696,1270817174,1270817174
2025-10-27 00:15:00+00:00,2025-10-27 00:15:00+00:00,DATEADDED_UTC,2025-10-27,business.scoop.co.nz,https://business.scoop.co.nz/2025/10/27/marine-and-coastal-area-takutai-moana-customary-marine-title-amendment-bill-third-reading/,1270817188,GOVERNMENT 190,actor1 GOVERNMENT actor2 event_code 190 event_root_code 19 country NZ,190,19,GOVERNMENT,,NZ,-10.0,6,1,6,-0.5231037489102,1270817188,1270817188
2025-10-27 01:00:00+00:00,2025-10-27 01:00:00+00:00,DATEADDED_UTC,2025-10-27,news9.com,http://www.news9.com/story/68fe8de06eb9d9b32c8322ab/choctaw-barn-crash-after-medical-episode-causes-truck-fire-police-say,1270822483,AUTHORITIES 190 CHOCTAW,actor1 AUTHORITIES actor2 CHOCTAW event_code 190 event_root_code 19 country,190,19,AUTHORITIES,CHOCTAW,,-10.0,10,1,10,-6.20689655172414,1270822483,1270822483
2025-10-27 02:15:00+00:00,2025-10-27 02:15:00+00:00,DATEADDED_UTC,2025-10-27,yahoo.com,https://www.yahoo.com/news/articles/no-snap-benefits-issued-nov-233052855.html,1270829104,WEBSITE 112 SENATE,actor1 WEBSITE actor2 SENATE event_code 112 event_root_code 11 country US,112,11,WEBSITE,SENATE,US,-2.0,10,1,10,-0.82644628099174,1270829104,1270829104
2025-10-27 03:15:00+00:00,2025-10-27 03:15:00+00:00,DATEADDED_UTC,2025-10-27,indianexpress.com,https://indianexpress.com/article/india/mere-presence-of-few-transient-tigers-no-reason-to-declare-tiger-reserve-goa-govt-to-sc-panel-10328599/,1270833460,GOVERNMENT 112,actor1 GOVERNMENT actor2 event_code 112 event_root_code 11 country IN,112,11,GOVERNMENT,,IN,-2.0,10,1,10,-1.21836925960637,1270833460,1270833460
2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,DATEADDED_UTC,2025-10-27,asianews.network,https://asianews.network/un-at-80-imperfect-but-indispensable/,1270837389,THE SECURITY COUNCIL 129 RUSSIA,actor1 THE SECURITY COUNCIL actor2 RUSSIA event_code 129 event_root_code 12 country RS,129,12,THE SECURITY COUNCIL,RUSSIA,RS,-5.0,5,1,5,-5.41484716157205,1270837389,1270837389
2025-10-27 04:15:00+00:00,2025-10-27 04:15:00+00:00,DATEADDED_UTC,2025-10-27,china.org.cn,http://www.china.org.cn/2025-10/27/content_118143424.shtml,1270838919,VENEZUELAN 111 WASHINGTON,actor1 VENEZUELAN actor2 WASHINGTON event_code 111 event_root_code 11 country US,111,11,VENEZUELAN,WASHINGTON,US,-2.0,6,1,6,-5.71428571428572,1270838919,1270838919
2025-10-27 05:30:00+00:00,2025-10-27 05:30:00+00:00,DATEADDED_UTC,2025-10-27,irishmirror.ie,https://www.irishmirror.ie/news/irish-news/irish-grandmother-who-died-crash-36137050,1270844441,MASSACHUSETTS 182 DUBLIN,actor1 MASSACHUSETTS actor2 DUBLIN event_code 182 event_root_code 18 country US,182,18,MASSACHUSETTS,DUBLIN,US,-9.5,6,1,6,-4.36241610738255,1270844441,1270844441
2025-10-27 06:00:00+00:00,2025-10-27 06:00:00+00:00,DATEADDED_UTC,2025-10-27,businessinsider.com,https://www.businessinsider.com/front-line-nato-ally-lithuania-belarus-sending-balloons-smuggle-airport-2025-10,1270846748,AUTHORITIES 160 VILNIUS,actor1 AUTHORITIES actor2 VILNIUS event_code 160 event_root_code 16 country KS,160,16,AUTHORITIES,VILNIUS,KS,-4.0,6,1,6,-2.73109243697479,1270846748,1270846748
2025-10-27 06:15:00+00:00,2025-10-27 06:15:00+00:00,DATEADDED_UTC,2025-10-27,gazette-news.co.uk,https://www.gazette-news.co.uk/news/25569307.colchester-mini-dealership-former-worker-loses-tribunal/,1270848394,TRIBUNAL 141,actor1 TRIBUNAL actor2 event_code 141 event_root_code 14 country UK,141,14,TRIBUNAL,,UK,-6.5,8,1,8,-4.31309904153354,1270848394,1270848394
2025-10-27 06:30:00+00:00,2025-10-27 06:30:00+00:00,DATEADDED_UTC,2025-10-27,bbc.com,https://www.bbc.com/news/articles/cge5ngz11xpo,1270849913,PRESIDENT 160 GAZA,actor1 PRESIDENT actor2 GAZA event_code 160 event_root_code 16 country IS,160,16,PRESIDENT,GAZA,IS,-4.0,5,1,5,-4.41988950276243,1270849913,1270849913
2025-10-27 06:45:00+00:00,2025-10-27 06:45:00+00:00,DATEADDED_UTC,2025-10-27,mirror.co.uk,https://www.mirror.co.uk/news/politics/king-charles-attend-dedication-first-36137134,1270851527,KING 172,actor1 KING actor2 event_code 172 event_root_code 17 country UK,172,17,KING,,UK,-5.0,12,1,6,-3.33863275039746,1270851527,1270851527
2025-10-27 06:45:00+00:00,2025-10-27 06:45:00+00:00,DATEADDED_UTC,2025-10-27,ibtimes.co.uk,https://www.ibtimes.co.uk/iryna-zarutskas-tragic-death-inspires-new-butterfly-why-did-scientist-harry-pavulaan-choose-1750211,1270851858,UKRAINIAN 190 NORTH CAROLINA,actor1 UKRAINIAN actor2 NORTH CAROLINA event_code 190 event_root_code 19 country UP,190,19,UKRAINIAN,NORTH CAROLINA,UP,-10.0,6,1,6,-1.13207547169811,1270851858,1270851858
2025-10-27 07:30:00+00:00,2025-10-27 07:30:00+00:00,DATEADDED_UTC,2025-10-27,ynetnews.com,https://www.ynetnews.com/article/bkjmwdhrll,1270857391,TERRORIST 128,actor1 TERRORIST actor2 event_code 128 event_root_code 12 country,128,12,TERRORIST,,,-5.0,5,1,5,-4.55104551045511,1270857391,1270857391
2025-10-27 08:45:00+00:00,2025-10-27 08:45:00+00:00,DATEADDED_UTC,2025-10-27,prokerala.com,https://www.prokerala.com/news/articles/a1690277.html,1270865783,141 AUTHORITIES,actor1 actor2 AUTHORITIES event_code 141 event_root_code 14 country IN,141,14,,AUTHORITIES,IN,-6.5,10,1,10,-4.57038391224863,1270865783,1270865783
2025-10-27 08:45:00+00:00,2025-10-27 08:45:00+00:00,DATEADDED_UTC,2025-10-27,abc7amarillo.com,https://abc7amarillo.com/newsletter-daily/toddler-among-3-found-dead-outside-texas-house-in-suspected-murder-suicide-authorities-3-year-old-boy-child-killed-death-crime-scene-investigator-evidence-motive,1270866451,AUTHORITIES 182 TEXAS,actor1 AUTHORITIES actor2 TEXAS event_code 182 event_root_code 18 country US,182,18,AUTHORITIES,TEXAS,US,-9.5,5,1,5,-4.16666666666667,1270866451,1270866451
2025-10-27 09:00:00+00:00,2025-10-27 09:00:00+00:00,DATEADDED_UTC,2025-10-27,cruxnow.com,https://cruxnow.com/church-in-the-americas/2025/10/church-objects-licensing-of-oil-exploration-project-in-amazon-river-of-brazil,1270868204,130 AUTHORITIES,actor1 actor2 AUTHORITIES event_code 130 event_root_code 13 country BR,130,13,,AUTHORITIES,BR,-4.4,10,1,10,-3.15682281059063,1270868204,1270868204
2025-10-27 09:15:00+00:00,2025-10-27 09:15:00+00:00,DATEADDED_UTC,2025-10-27,wowo.com,https://wowo.com/prosecutors-officer-acted-to-protect-others/,1270870784,PROSECUTOR 193 POLICE OFFICER,actor1 PROSECUTOR actor2 POLICE OFFICER event_code 193 event_root_code 19 country,193,19,PROSECUTOR,POLICE OFFICER,,-10.0,5,1,5,-7.29166666666667,1270870784,1270870784
2025-10-27 09:45:00+00:00,2025-10-27 09:45:00+00:00,DATEADDED_UTC,2025-10-27,bnn-news.com,https://bnn-news.com/lithuanian-arms-manufacturers-criticize-government-weapons-should-be-purchased-locally-273503,1270875308,LITHUANIAN 111 GOVERNMENT,actor1 LITHUANIAN actor2 GOVERNMENT event_code 111 event_root_code 11 country LH,111,11,LITHUANIAN,GOVERNMENT,LH,-2.0,8,1,8,-2.57142857142857,1270875308,1270875308
2025-10-27 11:15:00+00:00,2025-10-27 11:15:00+00:00,DATEADDED_UTC,2025-10-27,nationalpost.com,https://nationalpost.com/opinion/ivison-dead-comrades-no-ammo-and-surrounded-by-russians-canadian-forces-vet-on-the-war-in-ukraine,1270887879,CANADIAN 190 RUSSIAN,actor1 CANADIAN actor2 RUSSIAN event_code 190 event_root_code 19 country UP,190,19,CANADIAN,RUSSIAN,UP,-10.0,8,1,8,-1.15979381443299,1270887879,1270887879
2025-10-27 11:30:00+00:00,2025-10-27 11:30:00+00:00,DATEADDED_UTC,2025-10-27,kyivpost.com,https://www.kyivpost.com/post/63025,1270891109,MOSCOW 111 BERLIN,actor1 MOSCOW actor2 BERLIN event_code 111 event_root_code 11 country GM,111,11,MOSCOW,BERLIN,GM,-2.0,6,1,6,-9.95024875621891,1270891109,1270891109
2025-10-27 11:30:00+00:00,2025-10-27 11:30:00+00:00,DATEADDED_UTC,2025-10-27,biztoc.com,https://biztoc.com/x/0a78d91c7db86b6e,1270891315,LAWRENCE 180 GOVERNMENT,actor1 LAWRENCE actor2 GOVERNMENT event_code 180 event_root_code 18 country,180,18,LAWRENCE,GOVERNMENT,,-9.0,5,1,5,-9.43396226415094,1270891315,1270891315
2025-10-27 13:45:00+00:00,2025-10-27 13:45:00+00:00,DATEADDED_UTC,2025-10-27,yahoo.com,https://www.yahoo.com/news/articles/david-lammy-worst-person-worst-121316309.html,1270912145,BRITAIN 173 ETHIOPIAN,actor1 BRITAIN actor2 ETHIOPIAN event_code 173 event_root_code 17 country ET,173,17,BRITAIN,ETHIOPIAN,ET,-5.0,8,1,8,-0.60240963855422,1270912145,1270912145
2025-10-27 13:45:00+00:00,2025-10-27 13:45:00+00:00,DATEADDED_UTC,2025-10-27,dailysabah.com,https://www.dailysabah.com/world/africa/civilians-in-limbo-after-rsf-claims-control-of-sudans-el-fasher,1270912684,SUDAN 194 ARMY,actor1 SUDAN actor2 ARMY event_code 194 event_root_code 19 country SU,194,19,SUDAN,ARMY,SU,-10.0,6,1,6,-5.78616352201258,1270912684,1270912684
2025-10-27 14:00:00+00:00,2025-10-27 14:00:00+00:00,DATEADDED_UTC,2025-10-27,sofrep.com,https://sofrep.com/news/sofrep-daily-2025-oct-27-am/,1270915200,RUSSIA 180 KYIV,actor1 RUSSIA actor2 KYIV event_code 180 event_root_code 18 country UP,180,18,RUSSIA,KYIV,UP,-9.0,8,1,8,-5.28,1270915200,1270915200
2025-10-27 14:15:00+00:00,2025-10-27 14:15:00+00:00,DATEADDED_UTC,2025-10-27,clevelandjewishnews.com,https://www.clevelandjewishnews.com/jns/unifil-downs-idf-intelligence-drone-over-southern-lebanon/article_902f9e8e-0cbf-5438-adb3-4c7a4e8574ea.html,1270917839,UNITED NATIONS 190 ISRAEL,actor1 UNITED NATIONS actor2 ISRAEL event_code 190 event_root_code 19 country LE,190,19,UNITED NATIONS,ISRAEL,LE,-10.0,10,1,10,-4.84330484330484,1270917839,1270917839
2025-10-27 15:30:00+00:00,2025-10-27 15:30:00+00:00,DATEADDED_UTC,2025-10-27,thehindu.com,https://www.thehindu.com/news/national/kerala/haste-in-signing-pm-shri-pact-hints-at-ulterior-motives-says-venugopal/article70208998.ece,1270932939,CONGRESS 112 GOVERNMENT,actor1 CONGRESS actor2 GOVERNMENT event_code 112 event_root_code 11 country IN,112,11,CONGRESS,GOVERNMENT,IN,-2.0,10,1,10,-3.46320346320347,1270932939,1270932939
2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,DATEADDED_UTC,2025-10-27,wral.com,https://www.wral.com/story/hyundai-hoped-to-return-skilled-south-korean-workers-to-the-us-after-the-ice-raid-trump-just-opened-the-door/22217958/,1270938254,HYUNDAI 190 THE US,actor1 HYUNDAI actor2 THE US event_code 190 event_root_code 19 country KS,190,19,HYUNDAI,THE US,KS,-10.0,8,1,8,-2.78810408921933,1270938254,1270938254
2025-10-27 16:30:00+00:00,2025-10-27 16:30:00+00:00,DATEADDED_UTC,2025-10-27,fdiintelligence.com,https://www.fdiintelligence.com/content/e5ad7633-70f6-41f4-805a-70084ea0cf6e,1270942634,PRESIDENT 100 COMPANY,actor1 PRESIDENT actor2 COMPANY event_code 100 event_root_code 10 country CH,100,10,PRESIDENT,COMPANY,CH,-5.0,5,1,5,-2.54010695187166,1270942634,1270942634
2025-10-27 16:30:00+00:00,2025-10-27 16:30:00+00:00,DATEADDED_UTC,2025-10-27,patch.com,https://patch.com/illinois/elmhurst/oak-brook-agency-stands-falsehood-criminal-penalties,1270942843,LAWYER 130 CHICAGO,actor1 LAWYER actor2 CHICAGO event_code 130 event_root_code 13 country,130,13,LAWYER,CHICAGO,,-4.4,5,1,5,-5.75079872204473,1270942843,1270942843
2025-10-27 16:45:00+00:00,2025-10-27 16:45:00+00:00,DATEADDED_UTC,2025-10-27,prokerala.com,https://www.prokerala.com/news/articles/a1690541.html,1270946576,SECURITY PERSONNEL 153,actor1 SECURITY PERSONNEL actor2 event_code 153 event_root_code 15 country IN,153,15,SECURITY PERSONNEL,,IN,-7.2,8,1,8,4.32900432900432,1270946576,1270946576
2025-10-27 17:15:00+00:00,2025-10-27 17:15:00+00:00,DATEADDED_UTC,2025-10-27,aol.co.uk,https://www.aol.co.uk/news/china-spy-scandal-tearing-westminster-164506403.html,1270950628,CHINA 111 PARLIAMENT,actor1 CHINA actor2 PARLIAMENT event_code 111 event_root_code 11 country CH,111,11,CHINA,PARLIAMENT,CH,-2.0,10,1,10,-6.37362637362637,1270950628,1270950628
2025-10-27 17:30:00+00:00,2025-10-27 17:30:00+00:00,DATEADDED_UTC,2025-10-27,haaretz.com,https://www.haaretz.com/gaza/2025-10-27/ty-article/.premium/israel-wont-accept-turkish-armed-forces-in-gaza-foreign-minister-says/0000019a-25fb-d856-a9ff-6ffb074a0000,1270954746,GIDEON SAAR 110 TURKISH,actor1 GIDEON SAAR actor2 TURKISH event_code 110 event_root_code 11 country TU,110,11,GIDEON SAAR,TURKISH,TU,-2.0,6,1,6,-2.89855072463768,1270954746,1270954746
2025-10-27 18:30:00+00:00,2025-10-27 18:30:00+00:00,DATEADDED_UTC,2025-10-27,borehamwoodtimes.co.uk,https://www.borehamwoodtimes.co.uk/news/national/25574495.king-heckled-prince-andrews-relationship-epstein-greets-crowds/,1270964209,PRINCE 111,actor1 PRINCE actor2 event_code 111 event_root_code 11 country UK,111,11,PRINCE,,UK,-2.0,50,5,50,0.3338898163606,1270964209,1270964209
2025-10-27 18:30:00+00:00,2025-10-27 18:30:00+00:00,DATEADDED_UTC,2025-10-27,yahoo.com,https://www.yahoo.com/news/articles/ouattara-wins-landslide-fourth-term-175239936.html,1270964219,ELECTORAL COMMISSION 172 ALASSANE OUATTARA,actor1 ELECTORAL COMMISSION actor2 ALASSANE OUATTARA event_code 172 event_root_code 17 country IV,172,17,ELECTORAL COMMISSION,ALASSANE OUATTARA,IV,-5.0,8,1,8,-4.52961672473867,1270964219,1270964219
2025-10-27 18:30:00+00:00,2025-10-27 18:30:00+00:00,DATEADDED_UTC,2025-10-27,yahoo.com,https://www.yahoo.com/news/articles/ukraine-rescues-17-children-occupation-175206418.html,1270964853,RUSSIA 190 OCCUPIED TERRITORIES,actor1 RUSSIA actor2 OCCUPIED TERRITORIES event_code 190 event_root_code 19 country UP,190,19,RUSSIA,OCCUPIED TERRITORIES,UP,-10.0,7,1,7,-4.59770114942529,1270964853,1270964853
2025-10-27 18:45:00+00:00,2025-10-27 18:45:00+00:00,DATEADDED_UTC,2025-10-27,express.co.uk,https://www.express.co.uk/news/world/2126588/russian-general-lies-vladimir-putin-ukraine-war,1270967289,RUSSIA 190 VLADIMIR PUTIN,actor1 RUSSIA actor2 VLADIMIR PUTIN event_code 190 event_root_code 19 country RS,190,19,RUSSIA,VLADIMIR PUTIN,RS,-10.0,10,1,10,-6.01503759398496,1270967289,1270967289
2025-10-27 18:45:00+00:00,2025-10-27 18:45:00+00:00,DATEADDED_UTC,2025-10-27,northcountrypublicradio.org,https://www.northcountrypublicradio.org/news/npr/nx-s1-5587665/trapped-and-terrified-genocide-warnings-after-rsf-s-darfur-advance,1270967309,SAUDI ARABIA 112 IRAN,actor1 SAUDI ARABIA actor2 IRAN event_code 112 event_root_code 11 country AE,112,11,SAUDI ARABIA,IRAN,AE,-2.0,6,1,6,-7.89163722025913,1270967309,1270967309
2025-10-27 19:30:00+00:00,2025-10-27 19:30:00+00:00,DATEADDED_UTC,2025-10-27,tribune.com.pk,https://tribune.com.pk/story/2574472/karachi-police-say-killers-of-journalist-imtiaz-mir-arrested,1270974093,AUTHORITIES 173,actor1 AUTHORITIES actor2 event_code 173 event_root_code 17 country PK,173,17,AUTHORITIES,,PK,-5.0,10,1,10,-7.77202072538857,1270974093,1270974093
2025-10-27 19:45:00+00:00,2025-10-27 19:45:00+00:00,DATEADDED_UTC,2025-10-27,thehindu.com,https://www.thehindu.com/news/national/bjp-hits-out-at-opposition-over-its-stand-on-sir-20/article70210084.ece,1270976873,THE OPPOSITION 100 MAHARASHTRA,actor1 THE OPPOSITION actor2 MAHARASHTRA event_code 100 event_root_code 10 country BG,100,10,THE OPPOSITION,MAHARASHTRA,BG,-5.0,10,1,10,-4.80225988700565,1270976873,1270976873
2025-10-27 20:45:00+00:00,2025-10-27 20:45:00+00:00,DATEADDED_UTC,2025-10-27,tass.com,https://tass.com/world/2035839,1270985539,HUNGARIAN 120 RUSSIA,actor1 HUNGARIAN actor2 RUSSIA event_code 120 event_root_code 12 country RS,120,12,HUNGARIAN,RUSSIA,RS,-4.0,6,1,6,-4.29042904290429,1270985539,1270985539
2025-10-27 21:00:00+00:00,2025-10-27 21:00:00+00:00,DATEADDED_UTC,2025-10-27,hindustantimes.com,https://www.hindustantimes.com/world-news/us-news/charlie-kirk-case-tyler-robinson-scores-big-win-in-court-judge-tony-graf-rules-on-assassination-suspects-request-101761592642344.html,1270987702,100 JUDGE,actor1 actor2 JUDGE event_code 100 event_root_code 10 country US,100,10,,JUDGE,US,-5.0,6,1,6,-7.39726027397256,1270987702,1270987702
2025-10-27 21:45:00+00:00,2025-10-27 21:45:00+00:00,DATEADDED_UTC,2025-10-20,promptnewsonline.com,https://promptnewsonline.com/breaking-sowore-kanus-lawyer-younger-brother-others-regain-freedom/,1270993645,OPERATIVE 141 ABUJA,actor1 OPERATIVE actor2 ABUJA event_code 141 event_root_code 14 country NI,141,14,OPERATIVE,ABUJA,NI,-6.5,6,1,6,-4.46927374301677,1270993645,1270993645
2025-10-27 22:00:00+00:00,2025-10-27 22:00:00+00:00,DATEADDED_UTC,2025-10-27,bridgemi.com,https://bridgemi.com/michigan-government/michigan-court-house-gop-must-send-blocked-bills-to-whitmer/,1270996848,HOUSE SPEAKER 124,actor1 HOUSE SPEAKER actor2 event_code 124 event_root_code 12 country US,124,12,HOUSE SPEAKER,,US,-4.0,6,1,6,-0.16722408026755,1270996848,1270996848
2025-10-27 22:15:00+00:00,2025-10-27 22:15:00+00:00,DATEADDED_UTC,2025-10-27,theglobeandmail.com,https://www.theglobeandmail.com/investing/markets/inside-the-market/article-descartes-systems-group-tariffs-stock/,1270998298,WORLD TRADE ORGANIZATION 120,actor1 WORLD TRADE ORGANIZATION actor2 event_code 120 event_root_code 12 country CA,120,12,WORLD TRADE ORGANIZATION,,CA,-4.0,10,1,10,-0.39292730844794,1270998298,1270998298
2025-10-27 22:45:00+00:00,2025-10-27 22:45:00+00:00,DATEADDED_UTC,2025-10-27,bakercityherald.com,https://bakercityherald.com/2025/10/27/baker-high-school-career-conference-spans-entire-day/,1271000897,SCHOOL 190 MILITARY,actor1 SCHOOL actor2 MILITARY event_code 190 event_root_code 19 country US,190,19,SCHOOL,MILITARY,US,-10.0,5,1,5,1.67173252279635,1271000897,1271000897
